dataset_type,scenario,scenario_description,replicate,phase,time_min,phase_time_min,probe_concentration_uM,probe_concentration_M,flow_rate_mL_min,assumed_flow_cell_volume_mL,assumed_path_length_cm,assumed_cross_section_area_cm2,residence_time_min,transport_rate_min_inv,kon_M_inv_min_inv,koff_min_inv,kobs_assoc_min_inv,KD_uM,KA_M_inv,damkohler_assoc,damkohler_dissociation,damkohler_regime,baseline_RFU,bulk_flow_component_clean_RFU,binding_component_clean_RFU,fluorescence_clean_RFU,fluorescence_noisy_RFU,normalized_fluorescence_noisy_0_to_1,notes
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,10,10,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,709.4493758574122,911.801962900667,876.011335454998,0.9528123358344358,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,20,20,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0447734909937,912.3973605342486,938.8848323402085,1.0343494829311861,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,30,30,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452731719492,912.3978602152041,926.6428894271089,1.0184735868938175,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,40,40,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735913011,912.397860634556,948.6402389050395,1.0470007280419433,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,50,50,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.045273591653,912.3978606349078,894.6302141234241,0.9769581257773063,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,60,60,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,921.0662895789575,1.011241604188154,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,70,70,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,874.2990789916713,0.9505918054991735,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,80,80,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,955.1369848341558,1.0554259971094442,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,90,90,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,944.3827046946645,1.0414793683215737,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,100,100,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,863.0392218879879,0.9359895220183039,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,110,110,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,874.7553085975566,0.9511834643431675,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,association_probe_injection,120,120,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,900.6997669146278,0.9848293917838942,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,130,0,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,61.05721311426607,710.0452735916533,912.3978606349082,893.6054133131578,0.9756291185079299,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,140,10,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,1.1776409051124121e-20,676.0480362046186,817.3434101336074,758.9788155877864,0.801039358980005,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,150,20,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,2.2713747166916553e-42,643.6785994564136,784.9739733854025,792.5467830966872,0.8445717922007825,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,160,30,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,4.380913639488117e-64,612.859023634184,754.1543975631729,737.1545669702787,0.7727367027264388,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,170,40,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,8.44968651610576e-86,583.5151008081303,724.8104747371192,688.1654934301008,0.7092054933414779,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,180,50,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,1.629733158328175e-107,555.5761761523172,696.871550081306,687.0732999287054,0.7077890882329155,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,190,60,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,3.143347581347223e-129,528.9749778207108,670.2703517496997,647.8674806006422,0.6569452380262498,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,200,70,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,6.062731169621205e-151,503.64745496881653,644.9428288978054,625.0328181970743,0.6273322322361693,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,210,80,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,1.1693491821653004e-172,479.5326235309019,620.8279974598908,592.5725390426869,0.5852362985386205,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,220,90,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,2.2553820573180547e-194,456.5724193814644,597.8677933104532,600.774157914292,0.5958725226631745,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,230,100,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,4.350067800152747e-216,434.7115585273842,576.0069324563731,578.5970815449916,0.5671123036888603,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,240,110,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,8.390192608177344e-238,413.89740399413023,555.192777923119,559.0471131517564,0.5417590351800906,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,250,120,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,1.618258271741004e-259,394.0798390855041,535.3752130144929,515.3317944797806,0.48506706566158503,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,2,dissociation_buffer_wash,260,130,0.0,0.0,0.5,0.1,2.0,0.05,0.2,5.0,3516.9751732379323,0.004906460063181995,0.7083014947107683,1.3950795275773364,716805.0137876924,0.14166029894215368,0.000981292012636399,0.1<=Da<=1: mixed flow and interaction,141.29537392898882,3.121215395586813e-281,375.21114671175656,516.5065206407454,536.5471651578995,0.5125801019231448,Dissociation model: bulk flow component washes out fast; bound component decays by koff.
SYNTHETIC_SIMULATED_TRAINING_DATA_NOT_EXPERIMENTAL,strong_retained_interaction,Strong binding and slow dissociation; signal remains after wash.,3,association_probe_injection,0,0,200.0,0.00019999999999999998,0.5,0.1,2.0,0.05,0.2,5.0,4070.933540474744,0.0045504064430608926,0.8187371145380097,1.1177795947339964,894630.7525303994,0.16374742290760194,0.0009100812886121785,0.1<=Da<=1: mixed flow and interaction,139.99662701043746,0.0,0.0,139.99662701043746,126.8465943467514,-0.0172755340127035,Association model: baseline + bulk flow wash-in + binding buildup with random noise.
